title,link,image_url,rating,reviews,address,opening_hours,latitude,longitude,kategori,aktivitas,deskripsi,kecamatan,biaya_masuk,biaya_parkir_motor,biaya_parkir_mobil,tags_joined
Tuk-Tuk,https://www.google.com/maps/place/Tuk-Tuk/data=!4m7!3m6!1s0x3031ea177196ba23:0xf827e177e9bed3fd!8m2!3d2.6769913!4d98.854953!16s%2Fg%2F11clgffkts!19sChIJI7qWcRfqMTAR_dO-6XfhJ_g?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1fKxaVWAoN3WLC-EXRDyE5LDPiKeNQVFj?usp=drive_link,4.6,238,"Jl. Lkr. Tuktuk No.10, Tuktuk Siadong, Simanindo, Kabupaten Samosir, Sumatera Utara 22395",Open 08.00-17.00,2.6771734911555574,98.85490472024155,Alam,"Pemandangan, Transportasi","Tuktuk Siadong adalah sebuah desa kecil yang terletak di sebuah tanjung kecil di Pulau Samosir, Sumatera Utara. Tempat ini menawarkan panorama Danau Toba yang mempesona dan suasana yang menyegarkan. Tuktuk Siadong dikenal sebagai tempat terbaik untuk menikmati keindahan Danau Toba, dengan pemandangan danau yang luas dan latar belakang pegunungan yang megah.",Simanindo,0,0,0,pemandangan transportasi alam tuktuk siadong desa letak tanjung pulau samosir sumatera utara tawar panorama danau toba pesona suasana segar tuktuk siadong kenal baik nikmat indah danau toba pandang danau luas latar gunung megah
Simangande Waterfall,https://www.google.com/maps/place/Simangande+Waterfall/data=!4m7!3m6!1s0x3031c3187c52cfc5:0xbb2e04522b05a691!8m2!3d2.6470084!4d98.8345923!16s%2Fg%2F11h4w1n37r!19sChIJxc9SfBjDMTARkaYFK1IELrs?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1ETzo-0ycY_17Mcl6axSpF90wVDeTA8Ci?usp=drive_link,4.1,18,"Ronggur Nihuta, Samosir Regency, North Sumatra 22395",Open 08.00-17.00,2.6472334624544964,98.83460302539878,Alam,"Pemandangan, Berenang, Fotografi, Trekking, Piknik, Eksplorasi, Aktivitas Air","Air Terjun Simangande adalah permata tersembunyi di Pulau Samosir, Sumatera Utara. Air terjun ini memiliki ketinggian sekitar 500 meter, menjadikannya salah satu air terjun yang cukup tinggi di kawasan ini. Sumber airnya berasal dari mata air alami di Bukit Dolok Simangande. Keunikan air terjun ini adalah bentuknya yang menyerupai hati jika dilihat dari kejauhan, sehingga sering disebut ""Air Terjun Cinta"" oleh kalangan muda.",Ronggur Nihuta,0,0,0,pemandangan berenang fotografi trekking piknik eksplorasi aktivitas air alam air terjun simangande permata sembunyi pulau samosir sumatera utara air terjun milik tinggi meter jadi salah air terjun kawasan sumber air asal mata air alami bukit dolok simangande uni air terjun bentuk rupa hati jauh air terjun cinta kalang muda
Pemandian Air Panas Rianiate,https://www.google.com/maps/place/Pemandian+Air+Panas+Rianiate/data=!4m7!3m6!1s0x3031db9325239f09:0x29816421eb92fb5f!8m2!3d2.5305201!4d98.7337322!16s%2Fg%2F11bcf1rndb!19sChIJCZ8jJZPbMTARX_uS6yFkgSk?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1tHEavsFlngkpWssgUzZiTLyzNDaZ4AkF?usp=drive_link,4.1,153,"Rianiate, Pangururan, Samosir Regency, North Sumatra 22393",Open 24 hours,2.5307559041971204,98.73372683558237,Alam,"Berendam, Air Panas, Santai, Pemandangan, Fotografi, Piknik","Pemandian Air Panas Rianiate adalah destinasi wisata alam yang terletak di Desa Rianiate, Kecamatan Pangururan, Pulau Samosir, Sumatera Utara. Terkenal dengan sumber air panas alami yang berasal dari aktivitas vulkanik di kawasan sekitar Danau Toba, pemandian ini menawarkan pengalaman relaksasi di kolam air panas berlatarkan panorama pegunungan dan danau. ",Pangururan,10000,5000,10000,berendam air panas santai pemandangan fotografi piknik alam mandi air panas rianiate destinasi wisata alam letak desa rianiate camat pangururan pulau samosir sumatera utara kenal sumber air panas alami asal aktivitas vulkanik kawasan danau toba mandi tawar alam relaksasi kolam air panas latar panorama gunung danau
Tao Silalahi Viewpoint,https://www.google.com/maps/place/Tao+Silalahi+Viewpoint/data=!4m7!3m6!1s0x3031cfbbcb26f629:0xdfcd0550bb8af7c9!8m2!3d2.6280371!4d98.6346953!16s%2Fg%2F11r36h_5jr!19sChIJKfYmy7vPMTARyfeKu1AFzd8?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/104Q89kTsFaCZ3iOer1Oo56f0gjoYyPnF?usp=drive_link,4.6,27,"Jl. Tulas, Siboro, Kec. Sianjur Mula Mula, Kabupaten Samosir, Sumatera Utara",Open 24 hours,2.628063276701771,98.6346998697991,Alam,"Pemandangan, Fotografi, Santai, Piknik","Tao Silalahi Viewpoint adalah salah satu titik pandang terbaik untuk menikmati keindahan Danau Toba, Kecamatan Sianjur Mula Mula, Kabupaten Samosir, Sumatera Utara. Terletak di dataran tinggi dengan udara sejuk dan panorama luas, viewpoint ini menyuguhkan pemandangan dramatis berupa danau biru kehijauan yang dikelilingi bukit hijau serta perkampungan Batak tradisional yang memancarkan nuansa budaya lokal. ",Sianjur Mula Mula,0,5000,10000,pemandangan fotografi santai piknik alam tao silalahi viewpoint salah titik pandang baik nikmat indah danau toba camat sianjur kabupaten samosir sumatera utara letak datar udara sejuk panorama luas viewpoint suguh pandang dramatis danau biru hijau keliling bukit hijau kampung batak tradisional pancar nuansa budaya lokal
Waterfront City Pangururan,https://www.google.com/maps/place/Waterfront+City+Pangururan/data=!4m7!3m6!1s0x3031c5aa13a22e5d:0x140af25707687568!8m2!3d2.6011438!4d98.7020533!16s%2Fg%2F11j8wy8259!19sChIJXS6iE6rFMTARaHVoB1fyChQ?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/11s7bTvN1YJbXPWRIXVWVJyL1ZaJXNGqE?usp=drive_link,4.6,518,"Pardomuan I, Pangururan, Samosir Regency, North Sumatra 22392",Open 08.00-22.00,2.6013474378329176,98.70208012208802,Alam,"Pemandangan, Hiburan, Santai, Fotografi","Waterfront City Pangururan adalah kawasan wisata modern yang terletak di tepi Danau Toba, tepatnya di Kecamatan Pangururan, Kabupaten Samosir. Proyek ini merupakan bagian dari pengembangan destinasi super prioritas Danau Toba yang menggabungkan konsep keindahan alam, ruang publik yang nyaman, dan sentuhan budaya lokal Batak. Dengan desain arsitektur modern namun tetap mempertahankan nuansa lokal, tempat ini menjadi ruang terbuka yang cocok untuk rekreasi, bersantai, hingga menikmati senja di tepian danau.",Pangururan,0,0,0,pemandangan hiburan santai fotografi alam waterfront city pangururan kawasan wisata modern letak tepi danau toba tepat camat pangururan kabupaten samosir proyek kembang destinasi super prioritas danau toba gabung konsep indah alam ruang publik nyaman sentuh budaya lokal batak desain arsitektur modern tahan nuansa lokal ruang buka cocok rekreasi santa nikmat senja tepi danau
Wisata alam Efrata,https://www.google.com/maps/place/Wisata+alam+Efrata/data=!4m7!3m6!1s0x3031d1309349d1cb:0x7839cdbd80f6458d!8m2!3d2.5378818!4d98.6449025!16s%2Fg%2F11hz_kfl9z!19sChIJy9FJkzDRMTARjUX2gL3NOXg?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1zdJl1S4LxW1aGtzu-Adthi1rdYHJ2waB?usp=drive_link,3.9,25,"Turpuk Malau, Harian, Samosir Regency, North Sumatra 22396",Open 08.00-16.00,2.5380747296127684,98.64490786441762,Alam,"Pemandangan, Berenang, Trekking, Fotografi, Aktivitas Air","Wisata Alam Efrata adalah destinasi air terjun yang menawan di Desa Turpuk Malau, Kecamatan Harian, Kabupaten Samosir. Terletak di dataran tinggi dengan latar pegunungan dan vegetasi hijau yang rimbun, Air Terjun Efrata menyuguhkan suasana alami yang sejuk dan menyegarkan, cocok untuk wisatawan yang ingin melepas penat dari hiruk-pikuk kota.
Air terjun ini memiliki ketinggian sekitar 26 meter dan debit air yang deras, membentuk kolam alami di bawahnya yang bisa digunakan untuk bermain air atau sekadar menikmati keindahan alam. Dikenal sebagai ""pesona tersembunyi"" Samosir, Efrata juga menawarkan area berfoto yang Instagramable dan cocok dikunjungi bersama keluarga maupun sahabat. Akses menuju lokasi cukup mudah dijangkau dan dikelilingi panorama Danau Toba yang menakjubkan.",Harian,8000,2000,5000,pemandangan berenang trekking fotografi aktivitas air alam wisata alam efrata destinasi air terjun tawan desa turpuk malau camat hari kabupaten samosir letak datar latar gunung vegetasi hijau rimbun air terjun efrata suguh suasana alami sejuk segar cocok wisatawan lepas penat kota air terjun milik tinggi meter debit air deras bentuk kolam alami bawah main air nikmat indah alam kenal pesona sembunyi samosir efrata tawar area foto instagramable cocok kunjung keluarga sahabat akses lokasi mudah jangkau keliling panorama danau toba takjub
Sijukjuk Hill,https://www.google.com/maps/place/Sijukjuk+Hill/data=!4m7!3m6!1s0x3031db0723ccb87b:0x4f697854dc3f7a7b!8m2!3d2.5690108!4d98.6866812!16s%2Fg%2F11g0km917g!19sChIJe7jMIwfbMTARe3o_3FR4aU8?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1BVNXgTn6x8DLjCkcXMPAqgjyKTt6o2nm?usp=drive_link,4.3,12,"Boho, Sianjur Mula Mula, Samosir Regency, North Sumatra",Open 24 hours,2.56928946934577,98.68669729325282,Alam,"Pemandangan, Fotografi, Trekking, Piknik","Sijujuk Hill adalah destinasi wisata alam di Desa Boho, Kecamatan Sianjur Mula-mula, Kabupaten Samosir. Objek wisata ini menawarkan tiga atraksi alam berupa spot penatapan, tempat bersantai dan area camping dalam satu kawasan. Dari atas ketinggian, lukisan alam pegunungan dengan air Danau Toba yang biru beriak. Deretan pinus menjulang di kejauhan dengan sederet hutan hijau yang mengapit. Siapapun itu pasti terkesan dengan suguhan panorama yang ditawarkan oleh Sijukjuk Hill.",Sianjur Mula Mula,5000,0,0,pemandangan fotografi trekking piknik alam sijujuk hill destinasi wisata alam desa boho camat sianjur kabupaten samosir objek wisata tawar atraksi alam spot tatap santa area camping kawasan tinggi lukis alam gunung air danau toba biru riak deret pinus julang jauh deret hutan hijau apit kes suguh panorama tawar sijukjuk hill
Bukit Cinta Harian,https://www.google.com/maps/place/BUKIT+CINTA/data=!4m7!3m6!1s0x3031dbed66de7779:0xbb41afc825ed5154!8m2!3d2.5423634!4d98.6876303!16s%2Fg%2F11tbvr7dkw!19sChIJeXfeZu3bMTARVFHtJcivQbs?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/153mY64oj7eWtw_VXU2a9Fm4bqugwJ53N?usp=drive_link,4.3,34,"Janji Martahan, Harian, Samosir Regency, North Sumatra",Open 08.00-17.00,2.5423685534077176,98.68762555775876,Alam,"Pemandangan, Fotografi, Santai, Piknik, Pemandangan","Bukit Cinta di Samosir menawarkan panorama alam yang memukau dengan hamparan rumput hijau yang luas dan pepohonan rindang. Dari bukit ini, pengunjung dapat menikmati pemandangan indah Danau Toba yang tenang dan perbukitan di sekitarnya. Suasana romantis yang ditawarkan tempat ini menjadikannya cocok bagi pasangan atau siapa saja yang mencari ketenangan dan keindahan alam. Pengunjung dapat melakukan berbagai aktivitas seperti piknik, bersantai, dan berfoto dengan latar belakang pemandangan yang menawan.",Harian,0,20000,30000,pemandangan fotografi santai piknik pemandangan alam bukit cinta samosir tawar panorama alam pukau hampar rumput hijau luas pohon rindang bukit unjung nikmat pandang indah danau toba tenang bukit suasana romantis tawar jadi cocok pasang cari tenang indah alam unjung aktivitas piknik santa foto latar pandang tawan
Palipi View,https://www.google.com/maps/place/Palipi+View/data=!4m7!3m6!1s0x3031dbf83a2444d3:0xffe4b0238d51acbe!8m2!3d2.5235896!4d98.7444913!16s%2Fg%2F11k9pcbh1b!19sChIJ00QkOvjbMTARvqxRjSOw5P8?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1hmZjg6d7L7dlmDCbYqCiU1d0MDaK18iA?usp=drive_link,4.7,13,"Jl. Simbolon Purba, Sigaol Simbolon, Kec. Palipi, Kabupaten Samosir, Sumatera Utara 22393",Open 24 hours,2.5236058556046164,98.74449242920117,Alam,"Pemandangan, Fotografi, Santai, Piknik, Pemandangan","Palipi View adalah sebuah potensi wisata yang terletak di Kecamatan Palipi, Kabupaten Samosir. Meskipun informasi spesifik mengenai ""Palipi View"" sebagai objek wisata yang sudah mapan masih terbatas, kawasan Palipi sendiri dikenal dengan keindahan alamnya di tepi Danau Toba. Palipi menawarkan suasana kedamaian dengan pemandangan persawahan yang hijau membentang di tepi Danau Toba. Beberapa catatan perjalanan menyebutkan bahwa Palipi adalah tempat yang tepat untuk berhenti sejenak, menikmati ketenangan, dan menyeruput kopi sambil mengagumi keindahan danau.",Palipi,0,0,0,pemandangan fotografi santai piknik pemandangan alam palipi view potensi wisata letak camat palipi kabupaten samosir informasi spesifik palipi view objek wisata mapan batas kawasan palipi kenal indah alam tepi danau toba palipi tawar suasana damai pandang sawah hijau bentang tepi danau toba catat jalan palipi henti nikmat tenang seruput kopi kagum indah danau
Teluk Aek na Tio,https://www.google.com/maps/place/Teluk+Aek+na+Tio/data=!4m7!3m6!1s0x3031c561f963ab01:0x7cb534dba829c365!8m2!3d2.6040415!4d98.7000304!16s%2Fg%2F11jsqr1f_9!19sChIJAatj-WHFMTARZcMpqNs0tXw?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1DRnLwe0dX8sYlW8ROF4VH51_YPP2X_Db?usp=drive_link,4.8,9,"Jl. Putri Lopian, Pardomuan I, Kec. Pangururan, Kabupaten Samosir, Sumatera Utara 22392",Open 08.00-22.00,2.6040584689193484,98.7000434949791,Bahari,"Pemandangan, Berenang, Santai, Fotografi, Piknik, Perahu, Memancing, Pemandangan","Teluk Aek Na Tio adalah sebuah zona wisata yang terletak di Waterfront City Pangururan, di tepi keindahan alam Danau Toba. Selain menjadi lokasi atraksi air menari yang memukau, terutama menjelang acara-acara besar seperti Kejuaraan Dunia Aquabike 2023, teluk ini juga menyuguhkan pertunjukan film menggunakan layar air yang unik. Pemandangan alam Danau Toba yang tenang menjadi latar belakang yang indah untuk berbagai kegiatan di sini. Pengunjung dapat menikmati penampilan musik akustik, pameran UMKM, parade, lomba kayak dan stand-up paddle di sekitar area teluk yang alami ini. Suasana alam yang menyegarkan di tepi Danau Toba menjadikan Teluk Aek Na Tio sebagai tempat yang menarik untuk bersantai dan menikmati berbagai hiburan.",Pangururan,0,0,0,pemandangan berenang santai fotografi piknik perahu memancing pemandangan bahari teluk aek na tio zona wisata letak waterfront city pangururan tepi indah alam danau toba lokasi atraksi air tari pukau jelang juara dunia aquabike teluk suguh tunjuk film layar air unik pandang alam danau toba tenang latar indah giat unjung nikmat tampil musik akustik pamer umkm parade lomba kayak paddle area teluk alami suasana alam segar tepi danau toba jadi teluk aek na tio tarik santa nikmat hibur
Pantai SiRulo,https://www.google.com/maps/place/Homestay+Jabu+dan+Pantai+SiRulo/data=!4m7!3m6!1s0x3031c77c090f9f2b:0x532c160bae0dad6!8m2!3d2.6677226!4d98.6889078!16s%2Fg%2F11l6t3w9w7!19sChIJK58PCXzHMTAR1trgumDBMgU?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1P9lkFtOeojAHfEhKkG3Rt75QlJO8OLDR?usp=drive_link,5.0,46,"Lumban Suhi-Suhi Lumban Silalahi, Huta Bolon, Kec. Pangururan, Kabupaten Samosir, Sumatera Utara 22390",Open 24 hours,2.667724316423393,98.68890443616078,Bahari,"Berenang, Santai, Fotografi, Perahu, Memancing",Pantai SiRulo adalah tepian berpasir di Danau Toba yang tenang dengan pemandangan indah. Tempat ini sering menjadi lokasi acara santai dan menawarkan aktivitas seperti berkano. Dekat dengan penginapan dengan pemandangan danau. Nikmati suasana pantai unik di tepi danau yang berbeda dari lanskap perbukitan Samosir.,Pangururan,0,0,0,berenang santai fotografi perahu memancing bahari pantai sirulo tepi pasir danau toba tenang pandang indah lokasi acara santai tawar aktivitas kano inap pandang danau nikmat suasana pantai unik tepi danau beda lanskap bukit samosir
Spot Pemandangan Pulau Tulas,https://www.google.com/maps/place/Pemandangan+Pulau+Tulas/data=!4m7!3m6!1s0x3031cf4c55c9a0ab:0xebd3fd874544ea58!8m2!3d2.645876!4d98.6305564!16s%2Fg%2F11h7xpkqws!19sChIJq6DJVUzPMTARWOpERYf90-s?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1Cq6NmWb3sOswaM8OlrsH0aVdQK5c5T7v?usp=drive_link,5.0,9,"Kec. Sianjur Mula Mula, Kabupaten Samosir, Sumatera Utara 22396",Open 24 hours,2.6458760000000043,98.63055103558237,Alam,"Pemandangan, Fotografi, Santai ","Pemandangan Pulau Tulas menawarkan keindahan alam Danau Toba dari sudut pandang sebuah pulau. Pulau Tulas sendiri merupakan sebuah pulau kecil yang terletak di tengah Danau Toba, sehingga menyajikan panorama danau yang luas dikelilingi oleh perbukitan hijau Pulau Samosir dan daratan sekitarnya. Dari berbagai titik di Pulau Tulas, pengunjung dapat menikmati vista air danau yang berkilauan, barisan pegunungan yang membentang di kejauhan, serta langit biru yang memukau. Suasana di Pulau Tulas cenderung tenang dan alami, jauh dari keramaian, menjadikannya tempat yang ideal untuk bersantai dan menikmati kedamaian alam Danau Toba.",Sianjur Mula Mula,0,0,0,pemandangan fotografi santai alam pandang pulau tulas tawar indah alam danau toba sudut pandang pulau pulau tulas pulau letak danau toba saji panorama danau luas keliling bukit hijau pulau samosir darat titik pulau tulas unjung nikmat vista air danau kilau baris gunung bentang jauh langit biru pukau suasana pulau tulas cenderung tenang alami ramai jadi ideal santa nikmat damai alam danau toba
Pulau Tulas Sopo Siboro,https://www.google.com/maps/place/Pulau+Tulas+Sopo+Siboro/data=!4m7!3m6!1s0x3031cff5c8553ec3:0xf30aeef7e96cdc6e!8m2!3d2.642694!4d98.6446111!16s%2Fg%2F11h_vf7rj6!19sChIJwz5VyPXPMTARbtxs6ffuCvM?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1AcCBZx5v5IyJ5MWAowrghAC5_eKY2feP?usp=drive_link,5.0,5,"Sopo, Siboro, Kec. Sianjur Mula Mula, Kabupaten Samosir, Sumatera Utara",Open 24 hours,2.642661847722706,98.6446271932528,Alam,"Fotografi, Santai, Pemandangan","Pulau Tulas Sopo Siboro adalah sebuah pulau kecil tak berpenghuni yang terletak di tengah perairan indah Danau Toba, secara administratif termasuk dalam wilayah Desa Siboro, Kecamatan Sianjur Mula-mula, Kabupaten Samosir. Keberadaannya ditandai dengan adanya Sopo (rumah adat Batak) yang menjadi milik marga Siboro, memberikan sentuhan budaya dan sejarah pada lanskap alaminya. Pulau ini menawarkan pemandangan Danau Toba yang memukau dari segala sisi, dengan air danau yang luas dan latar belakang perbukitan hijau Samosir yang menawan. Meskipun tanpa penghuni tetap, Pulau Tulas Sopo Siboro menjadi daya tarik wisata karena keindahan alamnya yang alami dan eksotis, sering dikunjungi wisatawan yang ingin menikmati ketenangan dan mengabadikan momen dengan latar belakang pulau yang unik di tengah Danau Toba. ",Sianjur Mula Mula,0,0,0,fotografi santai pemandangan alam pulau tulas sopo siboro pulau hun letak air indah danau toba administratif wilayah desa siboro camat sianjur kabupaten samosir ada tanda sopo rumah adat batak milik marga siboro sentuh budaya sejarah lanskap alami pulau tawar pandang danau toba pukau sisi air danau luas latar bukit hijau samosir tawan huni pulau tulas sopo siboro daya tarik wisata indah alam alami eksotis kunjung wisatawan nikmat tenang abadi momen latar pulau unik danau toba
Panorama Spot Photo Jalan Lingkar,https://www.google.com/maps/place/Panorama+Spot+Photo/data=!4m7!3m6!1s0x3031ebe84dcdc915:0x293d4d32dcb67d09!8m2!3d2.6795326!4d98.8397281!16s%2Fg%2F11pd7qq84v!19sChIJFcnNTejrMTARCX223DJNPSk?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/140DYGDwAevo6lEd0-R4-iYF8s42T7aJi?usp=drive_link,4.6,5,"Jl. Lkr. Tuktuk, Kabupaten Samosir, Sumatera Utara 22395",Open 24 hours,2.6795218828945893,98.83971200674719,Alam,"Pemandangan, Fotografi, Santai","Panorama Spot Photo adalah sebuah tempat yang populer untuk menikmati pemandangan indah di kawasan Tuktuk, Samosir. Tempat ini menawarkan sudut pandang yang luar biasa untuk mengabadikan momen dengan latar belakang keindahan Danau Toba dan perbukitan sekitarnya. Lokasinya yang berada di jalan lingkar Tuktuk menjadikannya mudah diakses oleh wisatawan yang sedang menjelajahi kawasan tersebut. Kemungkinan besar, tempat ini dirancang atau secara alami memiliki vista yang strategis untuk melihat panorama danau yang luas dan memukau.",Simanindo,0,0,0,pemandangan fotografi santai alam panorama spot photo populer nikmat pandang indah kawasan tuktuk samosir tawar sudut pandang abadi momen latar indah danau toba bukit lokasi jalan lingkar tuktuk jadi mudah akses wisatawan jajah kawasan rancang alami milik vista strategis panorama danau luas pukau
Pea Roba,https://www.google.com/maps/place/Pea+Roba/data=!4m7!3m6!1s0x3031c1a218daf091:0xf93f99b9136f0481!8m2!3d2.7129972!4d98.7555488!16s%2Fg%2F11grr424s3!19sChIJkfDaGKLBMTARgQRvE7mZP_k?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/10-7Yf8MMvB8ycitZxEUnXibGM59a04O4?usp=drive_link,4.3,3,"Maduma, Simanindo, Samosir Regency, North Sumatra 22395",Open 24 hours,2.712975766378649,98.75554343558238,Alam,"Fotografi, Santai, Trekking","Pea Roba adalah sebuah hamparan alam yang tenang dan mempesona di pedesaan Samosir. Tempat ini menawarkan keindahan padang rumput hijau yang luas, berpadu dengan permukaan air yang tenang yang memantulkan langit. Di kejauhan, perbukitan yang landai dan ditutupi vegetasi menciptakan latar belakang yang damai.",Simanindo,0,0,0,fotografi santai trekking alam pea roba hampar alam tenang pesona desa samosir tawar indah padang rumput hijau luas padu muka air tenang pantul langit jauh bukit landai tutup vegetasi cipta latar damai
Panorama Batu Lihi Star,https://www.google.com/maps/place/Batu+Lihi+Star/data=!4m7!3m6!1s0x3031bfceb15ad30b:0x8bcee8fcd76497aa!8m2!3d2.778759!4d98.820125!16s%2Fg%2F11fxb2dr0p!19sChIJC9Nasc6_MTARqpdk1_zozos?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1eYTYA4zTnACc7e6l_5MbtNypy4YmFkC9?usp=drive_link,4.3,260,"Jl. Pematang Purba - Parapat, Pematang Tambun Raya, Kec. Pematang Sidamanik, Kabupaten Simalungun, Sumatera Utara 21186",Open 6.30-21.00,2.7787482837793083,98.82011963558239,Alam,"Pemandangan, Fotografi, Santai, Trekking, Pemandangan ","Panorama Batu Lihir adalah sebuah titik pandang yang menakjubkan di tepi tebing tinggi, yang menawarkan vista spektakuler ke arah keindahan Danau Toba yang membentang luas. Dari platform kayu yang dibangun khusus, pengunjung dapat mengagumi panorama air danau yang tenang dikelilingi oleh barisan megah pegunungan dan perbukitan hijau Samosir. ",Pematang Sidamanik,0,0,0,pemandangan fotografi santai trekking pemandangan alam panorama batu lihir titik pandang takjub tepi tebing tawar vista spektakuler arah indah danau toba bentang luas platform kayu bangun khusus unjung kagum panorama air danau tenang keliling baris megah gunung bukit hijau samosir
Pea FarmHouse,https://www.google.com/maps/place/Pea+FarmHouse/data=!4m7!3m6!1s0x3031c1aa4d370c8b:0x3a50ecfc8e4cb9f5!8m2!3d2.6965013!4d98.810091!16s%2Fg%2F11fs2z2w6w!19sChIJiww3TarBMTAR9blMjvzsUDo?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1wUSK6laPFZXNS_j-M5u0Gfnh10yjdE4e?usp=drive_link,4.8,63,"Martoba, Simanindo, Samosir Regency, North Sumatra",Open 24 hours,2.69650130000001,98.8100963644176,Alam,"Pemandangan, Trekking, Camping","Pea FarmHouse adalah destinasi wisata alam dan homestay yang terletak di Desa Martoba, Kecamatan Simanindo, Kabupaten Samosir, Sumatera Utara. Terletak di ketinggian sekitar 1.144 meter di atas permukaan laut, tempat ini menawarkan pemandangan spektakuler Danau Toba, terutama saat matahari terbit dan fenomena lautan awan di pagi hari.",Simanindo,0,5000,15000,pemandangan trekking camping alam pea farmhouse destinasi wisata alam homestay letak desa martoba camat simanindo kabupaten samosir sumatera utara letak tinggi meter muka laut tawar pandang spektakuler danau toba matahari terbit fenomena laut awan pagi
Pelabuhan utama sihotang,https://www.google.com/maps/place/Pelabuhan+utama+sihotang/data=!4m7!3m6!1s0x3031dbbf2abbff17:0xe4b41054fde3c5a9!8m2!3d2.5322641!4d98.7206518!16s%2Fg%2F11cly96ssc!19sChIJF_-7Kr_bMTARqcXj_VQQtOQ?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1a78rGdfcMRdMrKRwDIR174bgGX7IZcUf?usp=drive_link,4.1,101,"Dolok Raja, Kabupaten Samosir, Sumatera Utara",Open 24 hours,2.5322748183591037,98.7206571644176,Bahari,"Fotografi, Pemandangan, Transportasi","Pelabuhan Sihotang merupakan salah satu pelabuhan penyeberangan di Kabupaten Samosir, Sumatera Utara, yang berlokasi di kawasan Sihotang, Pulau Samosir. Pelabuhan ini melayani kebutuhan transportasi kapal untuk berbagai tujuan, termasuk pengiriman barang, kargo, kendaraan bermotor, serta penumpang.",Harian,0,0,0,fotografi pemandangan transportasi bahari labuh sihotang salah labuh seberang kabupaten samosir sumatera utara lokasi kawasan sihotang pulau samosir labuh layan butuh transportasi kapal tuju kirim barang kargo kendara motor tumpang
Danau Pea Na Bolak,https://www.google.com/maps/place/Danau+Pea+Na+Bolak/data=!4m7!3m6!1s0x3031c6ab69aa065f:0x30f4221978ec4eb3!8m2!3d2.6711799!4d98.7465689!16s%2Fg%2F11c0xrf62l!19sChIJXwaqaavGMTARs07seBki9DA?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1Uw_lXYrWiJVP-vbKD8oJndstlOzIMmMg?usp=drive_link,4.9,9,"Desa Pardomuan Nauli, Kecamatan Pangururan, Kabupaten Samosir, Sumatera Utara",Open 08.00-17.00,2.671179900000011,98.74658499325282,Alam,"Fotografi, Pemandangan, Piknik, Edukasi","Danau Pea Na Bolak adalah sebuah danau kecil yang terletak di Desa Pardomuan Nauli, Kecamatan Pangururan, Kabupaten Samosir, Sumatera Utara. Danau ini dikenal sebagai salah satu destinasi wisata alam yang menawarkan pemandangan indah dan suasana tenang di sekitar Danau Toba.",Pangururan,0,0,0,fotografi pemandangan piknik edukasi alam danau pea na bolak danau letak desa pardomuan nauli camat pangururan kabupaten samosir sumatera utara danau kenal salah destinasi wisata alam tawar pandang indah suasana tenang danau toba
Panatapan parhallow,https://www.google.com/maps/place/Panatapan+parhallo/data=!4m7!3m6!1s0x3031e9292acc0d29:0x297415d070f59e5a!8m2!3d2.6173972!4d98.8722973!16s%2Fg%2F11j0hldphr!19sChIJKQ3MKinpMTARWp71cNAVdCk?authuser=0&hl=en&rclk=1,https://drive.google.com/drive/folders/1RkwWjULCfak5ZJ-Ti-8UywghzHkZ648U?usp=drive_link,4.6,10,"Jl. Pulau Samosir, Tomok, Simanindo, Kabupaten Samosir, Sumatera Utara.",Buka 09.00 - 17.00,2.6173757647138323,98.8722919355824,Alam,"Fotografi, Pemandangan, Santai","Panatapan Parhallo adalah sebuah tempat wisata alam yang terletak di Desa Tomok, Kecamatan Simanindo, Pulau Samosir, Sumatera Utara. Tempat ini menawarkan pemandangan spektakuler Danau Toba dari ketinggian, menjadikannya destinasi favorit bagi wisatawan yang ingin menikmati keindahan alam sambil bersantai.",Simanindo,0,0,0,fotografi pemandangan santai alam panatapan parhallo wisata alam letak desa tomok camat simanindo pulau samosir sumatera utara tawar pandang spektakuler danau toba tinggi jadi destinasi favorit wisatawan nikmat indah alam santa
